source_country,postal_code,macrozone,microzone
BRASIL,"13218080",Ext West Cities,PEND
BRASIL,"13218090",Ext West Cities,PEND
BRASIL,"13218100",Ext West Cities,PEND
BRASIL,"13218111",Ext West Cities,PEND
BRASIL,"13218140",Ext West Cities,PEND
BRASIL,"13218161",Ext West Cities,PEND
BRASIL,"13218180",Ext West Cities,PEND
BRASIL,"13218191",Ext West Cities,PEND
BRASIL,"13218335",Ext West Cities,PEND
BRASIL,"13218440",Ext West Cities,PEND
BRASIL,"13218590",Ext West Cities,PEND
BRASIL,"13218601",Ext West Cities,PEND
BRASIL,"13218630",Ext West Cities,PEND
BRASIL,"13218642",Ext West Cities,PEND
BRASIL,"13218651",Ext West Cities,PEND
BRASIL,"13218681",Ext West Cities,PEND
BRASIL,"13218682",Ext West Cities,PEND
BRASIL,"13218711",Ext West Cities,PEND
BRASIL,"13218840",Ext West Cities,PEND
BRASIL,"13219240",Ext West Cities,PEND
BRASIL,"13219250",Ext West Cities,PEND
BRASIL,"13219380",Ext West Cities,PEND
BRASIL,"13219461",Ext West Cities,PEND
BRASIL,"13219807",Ext West Cities,PEND
BRASIL,"13219816",Ext West Cities,PEND
BRASIL,"13219840",Ext West Cities,PEND
BRASIL,"07012020",GUARULHOS,PEND
BRASIL,"07012080",GUARULHOS,PEND
BRASIL,"07012100",GUARULHOS,PEND
BRASIL,"07013090",GUARULHOS,PEND
BRASIL,"07020001",GUARULHOS,PEND
BRASIL,"07020010",GUARULHOS,PEND
BRASIL,"07020030",GUARULHOS,PEND
BRASIL,"07020081",GUARULHOS,PEND
BRASIL,"07021000",GUARULHOS,PEND
BRASIL,"07021160",GUARULHOS,PEND
BRASIL,"07021260",GUARULHOS,PEND
BRASIL,"07022000",GUARULHOS,PEND
BRASIL,"07022070",GUARULHOS,PEND
BRASIL,"07022230",GUARULHOS,PEND
BRASIL,"07023000",GUARULHOS,PEND
BRASIL,"07023010",GUARULHOS,PEND
BRASIL,"07023022",GUARULHOS,PEND
BRASIL,"07023051",GUARULHOS,PEND
BRASIL,"07023191",GUARULHOS,PEND
BRASIL,"07024140",GUARULHOS,PEND
BRASIL,"07024170",GUARULHOS,PEND
BRASIL,"07024190",GUARULHOS,PEND
BRASIL,"07025000",GUARULHOS,PEND
BRASIL,"07025160",GUARULHOS,PEND
BRASIL,"07025260",GUARULHOS,PEND
BRASIL,"07030001",GUARULHOS,PEND
BRASIL,"07030230",GUARULHOS,PEND
BRASIL,"07031001",GUARULHOS,PEND
BRASIL,"07031020",GUARULHOS,PEND
BRASIL,"07031021",GUARULHOS,PEND
BRASIL,"07031030",GUARULHOS,PEND
BRASIL,"07031231",GUARULHOS,PEND
BRASIL,"07032051",GUARULHOS,PEND
BRASIL,"07032060",GUARULHOS,PEND
BRASIL,"07032070",GUARULHOS,PEND
BRASIL,"07032180",GUARULHOS,PEND
BRASIL,"07032250",GUARULHOS,PEND
BRASIL,"07033000",GUARULHOS,PEND
BRASIL,"07033030",GUARULHOS,PEND
BRASIL,"07033130",GUARULHOS,PEND
BRASIL,"07033140",GUARULHOS,PEND
BRASIL,"07033170",GUARULHOS,PEND
BRASIL,"07033300",GUARULHOS,PEND
BRASIL,"07034010",GUARULHOS,PEND
BRASIL,"07034020",GUARULHOS,PEND
BRASIL,"07040000",GUARULHOS,PEND
BRASIL,"07040030",GUARULHOS,PEND
BRASIL,"07041010",GUARULHOS,PEND
BRASIL,"07041030",GUARULHOS,PEND
BRASIL,"07042000",GUARULHOS,PEND
BRASIL,"07042220",GUARULHOS,PEND
BRASIL,"07043000",GUARULHOS,PEND
BRASIL,"07043060",GUARULHOS,PEND
BRASIL,"07043080",GUARULHOS,PEND
BRASIL,"07043100",GUARULHOS,PEND
BRASIL,"07043120",GUARULHOS,PEND
BRASIL,"07044000",GUARULHOS,PEND
BRASIL,"07044020",GUARULHOS,PEND
BRASIL,"07044180",GUARULHOS,PEND
BRASIL,"07050000",GUARULHOS,PEND
BRASIL,"07050001",GUARULHOS,PEND
BRASIL,"07050250",GUARULHOS,PEND
BRASIL,"07051000",GUARULHOS,PEND
BRASIL,"07051011",GUARULHOS,PEND
BRASIL,"07052000",GUARULHOS,PEND
BRASIL,"07052100",GUARULHOS,PEND
BRASIL,"07052110",GUARULHOS,PEND
BRASIL,"07052160",GUARULHOS,PEND
BRASIL,"07053122",GUARULHOS,PEND
BRASIL,"07053140",GUARULHOS,PEND
BRASIL,"07054021",GUARULHOS,PEND
BRASIL,"07054030",GUARULHOS,PEND
BRASIL,"07054040",GUARULHOS,PEND
BRASIL,"07054042",GUARULHOS,PEND
BRASIL,"07054060",GUARULHOS,PEND
BRASIL,"07054100",GUARULHOS,PEND
BRASIL,"07055020",GUARULHOS,PEND
BRASIL,"07056000",GUARULHOS,PEND
BRASIL,"07056010",GUARULHOS,PEND
BRASIL,"07056050",GUARULHOS,PEND
BRASIL,"07056110",GUARULHOS,PEND
BRASIL,"07056120",GUARULHOS,PEND
BRASIL,"07056200",GUARULHOS,PEND
BRASIL,"07060000",GUARULHOS,PEND
BRASIL,"07061000",GUARULHOS,PEND
BRASIL,"07061001",GUARULHOS,PEND
BRASIL,"07061002",GUARULHOS,PEND
BRASIL,"07061003",GUARULHOS,PEND
BRASIL,"07061010",GUARULHOS,PEND
BRASIL,"07061032",GUARULHOS,PEND
BRASIL,"07062000",GUARULHOS,PEND
BRASIL,"07062010",GUARULHOS,PEND
BRASIL,"07062020",GUARULHOS,PEND
BRASIL,"07062050",GUARULHOS,PEND
BRASIL,"07062091",GUARULHOS,PEND
BRASIL,"07062173",GUARULHOS,PEND
BRASIL,"07063010",GUARULHOS,PEND
BRASIL,"07063070",GUARULHOS,PEND
BRASIL,"07063100",GUARULHOS,PEND
BRASIL,"07063110",GUARULHOS,PEND
BRASIL,"07063160",GUARULHOS,PEND
BRASIL,"07064000",GUARULHOS,PEND
BRASIL,"07064140",GUARULHOS,PEND
BRASIL,"07070000",GUARULHOS,PEND
BRASIL,"07070090",GUARULHOS,PEND
BRASIL,"07070109",GUARULHOS,PEND
BRASIL,"07071050",GUARULHOS,PEND
BRASIL,"07071070",GUARULHOS,PEND
BRASIL,"07072010",GUARULHOS,PEND
BRASIL,"07072015",GUARULHOS,PEND
BRASIL,"07073020",GUARULHOS,PEND
BRASIL,"07073090",GUARULHOS,PEND
BRASIL,"07073160",GUARULHOS,PEND
BRASIL,"07074000",GUARULHOS,PEND
BRASIL,"07074010",GUARULHOS,PEND
BRASIL,"07074030",GUARULHOS,PEND
BRASIL,"07074160",GUARULHOS,PEND
BRASIL,"07075040",GUARULHOS,PEND
BRASIL,"07075060",GUARULHOS,PEND
BRASIL,"07075100",GUARULHOS,PEND
BRASIL,"07075123",GUARULHOS,PEND
BRASIL,"07075170",GUARULHOS,PEND
BRASIL,"07075171",GUARULHOS,PEND
BRASIL,"07075190",GUARULHOS,PEND
BRASIL,"07076010",GUARULHOS,PEND
BRASIL,"07076100",GUARULHOS,PEND
BRASIL,"07077060",GUARULHOS,PEND
BRASIL,"07077120",GUARULHOS,PEND
BRASIL,"07077190",GUARULHOS,PEND
BRASIL,"07077200",GUARULHOS,PEND
BRASIL,"07077210",GUARULHOS,PEND
BRASIL,"07077290",GUARULHOS,PEND
BRASIL,"07080000",GUARULHOS,PEND
BRASIL,"07080070",GUARULHOS,PEND
BRASIL,"07080080",GUARULHOS,PEND
BRASIL,"07080110",GUARULHOS,PEND
BRASIL,"07081000",GUARULHOS,PEND
BRASIL,"07081150",GUARULHOS,PEND
BRASIL,"07081170",GUARULHOS,PEND
BRASIL,"07081310",GUARULHOS,PEND
BRASIL,"07082030",GUARULHOS,PEND
BRASIL,"07082050",GUARULHOS,PEND
BRASIL,"07082180",GUARULHOS,PEND
BRASIL,"07082190",GUARULHOS,PEND
BRASIL,"07082650",GUARULHOS,PEND
BRASIL,"07083100",GUARULHOS,PEND
BRASIL,"07083170",GUARULHOS,PEND
BRASIL,"07083200",GUARULHOS,PEND
BRASIL,"07084000",GUARULHOS,PEND
BRASIL,"07084020",GUARULHOS,PEND
BRASIL,"07084100",GUARULHOS,PEND
BRASIL,"07084120",GUARULHOS,PEND
BRASIL,"07084130",GUARULHOS,PEND
BRASIL,"07084184",GUARULHOS,PEND
BRASIL,"07084203",GUARULHOS,PEND
BRASIL,"07084220",GUARULHOS,PEND
BRASIL,"07084230",GUARULHOS,PEND
BRASIL,"07084340",GUARULHOS,PEND
BRASIL,"07084360",GUARULHOS,PEND
BRASIL,"07085310",GUARULHOS,PEND
BRASIL,"07085360",GUARULHOS,PEND
BRASIL,"07087020",GUARULHOS,PEND
BRASIL,"07090000",GUARULHOS,PEND
BRASIL,"07090070",GUARULHOS,PEND
BRASIL,"07090220",GUARULHOS,PEND
BRASIL,"07091000",GUARULHOS,PEND
BRASIL,"07091040",GUARULHOS,PEND
BRASIL,"07092000",GUARULHOS,PEND
BRASIL,"07092030",GUARULHOS,PEND
BRASIL,"07092052",GUARULHOS,PEND
BRASIL,"07092110",GUARULHOS,PEND
BRASIL,"07092170",GUARULHOS,PEND
BRASIL,"07093170",GUARULHOS,PEND
BRASIL,"07094000",GUARULHOS,PEND
BRASIL,"07095005",GUARULHOS,PEND
BRASIL,"07095010",GUARULHOS,PEND
BRASIL,"07095100",GUARULHOS,PEND
BRASIL,"07095150",GUARULHOS,PEND
BRASIL,"07096000",GUARULHOS,PEND
BRASIL,"07096070",GUARULHOS,PEND
BRASIL,"07096220",GUARULHOS,PEND
BRASIL,"07096240",GUARULHOS,PEND
BRASIL,"07097290",GUARULHOS,PEND
BRASIL,"07097380",GUARULHOS,PEND
BRASIL,"07110000",GUARULHOS,PEND
BRASIL,"07111010",GUARULHOS,PEND
BRASIL,"07111120",GUARULHOS,PEND
BRASIL,"07111150",GUARULHOS,PEND
BRASIL,"07111340",GUARULHOS,PEND
BRASIL,"07112000",GUARULHOS,PEND
BRASIL,"07112040",GUARULHOS,PEND
BRASIL,"07112070",GUARULHOS,PEND
BRASIL,"07113000",GUARULHOS,PEND
BRASIL,"07113001",GUARULHOS,PEND
BRASIL,"07114000",GUARULHOS,PEND
BRASIL,"07114010",GUARULHOS,PEND
BRASIL,"07114270",GUARULHOS,PEND
BRASIL,"07114370",GUARULHOS,PEND
BRASIL,"07115000",GUARULHOS,PEND
BRASIL,"07115360",GUARULHOS,PEND
BRASIL,"07115365",GUARULHOS,PEND
BRASIL,"07120000",GUARULHOS,PEND
BRASIL,"07120010",GUARULHOS,PEND
BRASIL,"07120050",GUARULHOS,PEND
BRASIL,"07120100",GUARULHOS,PEND
BRASIL,"07120260",GUARULHOS,PEND
BRASIL,"07120270",GUARULHOS,PEND
BRASIL,"07121110",GUARULHOS,PEND
BRASIL,"07121250",GUARULHOS,PEND
BRASIL,"07122100",GUARULHOS,PEND
BRASIL,"07122160",GUARULHOS,PEND
BRASIL,"07123010",GUARULHOS,PEND
BRASIL,"07123280",GUARULHOS,PEND
BRASIL,"07123370",GUARULHOS,PEND
BRASIL,"07123400",GUARULHOS,PEND
BRASIL,"07123470",GUARULHOS,PEND
BRASIL,"07124000",GUARULHOS,PEND
BRASIL,"07124003",GUARULHOS,PEND
BRASIL,"07124010",GUARULHOS,PEND
BRASIL,"07124080",GUARULHOS,PEND
BRASIL,"07124100",GUARULHOS,PEND
BRASIL,"07124370",GUARULHOS,PEND
BRASIL,"07124380",GUARULHOS,PEND
BRASIL,"07124420",GUARULHOS,PEND
BRASIL,"07124502",GUARULHOS,PEND
BRASIL,"07124520",GUARULHOS,PEND
BRASIL,"07124543",GUARULHOS,PEND
BRASIL,"07124600",GUARULHOS,PEND
BRASIL,"07124610",GUARULHOS,PEND
BRASIL,"07124700",GUARULHOS,PEND
BRASIL,"07130000",GUARULHOS,PEND
BRASIL,"07130190",GUARULHOS,PEND
BRASIL,"07130210",GUARULHOS,PEND
BRASIL,"07130370",GUARULHOS,PEND
BRASIL,"07130510",GUARULHOS,PEND
BRASIL,"07131190",GUARULHOS,PEND
BRASIL,"07131280",GUARULHOS,PEND
BRASIL,"07131380",GUARULHOS,PEND
BRASIL,"07131420",GUARULHOS,PEND
BRASIL,"07132320",GUARULHOS,PEND
BRASIL,"07132380",GUARULHOS,PEND
BRASIL,"07132410",GUARULHOS,PEND
BRASIL,"07132420",GUARULHOS,PEND
BRASIL,"07132460",GUARULHOS,PEND
BRASIL,"07132626",GUARULHOS,PEND
BRASIL,"07133000",GUARULHOS,PEND
BRASIL,"07133010",GUARULHOS,PEND
BRASIL,"07133110",GUARULHOS,PEND
BRASIL,"07133300",GUARULHOS,PEND
BRASIL,"07133420",GUARULHOS,PEND
BRASIL,"07134040",GUARULHOS,PEND
BRASIL,"07134060",GUARULHOS,PEND
BRASIL,"07134070",GUARULHOS,PEND
BRASIL,"07134295",GUARULHOS,PEND
BRASIL,"07134640",GUARULHOS,PEND
BRASIL,"07135050",GUARULHOS,PEND
BRASIL,"07135060",GUARULHOS,PEND
BRASIL,"07135230",GUARULHOS,PEND
BRASIL,"07135250",GUARULHOS,PEND
BRASIL,"07135710",GUARULHOS,PEND
BRASIL,"07140004",GUARULHOS,PEND
BRASIL,"07140060",GUARULHOS,PEND
BRASIL,"07140110",GUARULHOS,PEND
BRASIL,"07140230",GUARULHOS,PEND
BRASIL,"07140270",GUARULHOS,PEND
BRASIL,"07140280",GUARULHOS,PEND
BRASIL,"07140540",GUARULHOS,PEND
BRASIL,"07140555",GUARULHOS,PEND
BRASIL,"07141000",GUARULHOS,PEND
BRASIL,"07141010",GUARULHOS,PEND
BRASIL,"07141030",GUARULHOS,PEND
BRASIL,"07141130",GUARULHOS,PEND
BRASIL,"07141360",GUARULHOS,PEND
BRASIL,"07142000",GUARULHOS,PEND
BRASIL,"07142130",GUARULHOS,PEND
BRASIL,"07142216",GUARULHOS,PEND
BRASIL,"07142360",GUARULHOS,PEND
BRASIL,"07142420",GUARULHOS,PEND
BRASIL,"07142580",GUARULHOS,PEND
BRASIL,"07142595",GUARULHOS,PEND
BRASIL,"07143000",GUARULHOS,PEND
BRASIL,"07143030",GUARULHOS,PEND
BRASIL,"07143040",GUARULHOS,PEND
BRASIL,"07143150",GUARULHOS,PEND
BRASIL,"07143220",GUARULHOS,PEND
BRASIL,"07143430",GUARULHOS,PEND
BRASIL,"07143490",GUARULHOS,PEND
BRASIL,"07143620",GUARULHOS,PEND
BRASIL,"07143660",GUARULHOS,PEND
BRASIL,"07144000",GUARULHOS,PEND
BRASIL,"07144001",GUARULHOS,PEND
BRASIL,"07144020",GUARULHOS,PEND
BRASIL,"07144170",GUARULHOS,PEND
BRASIL,"07144180",GUARULHOS,PEND
BRASIL,"07144250",GUARULHOS,PEND
BRASIL,"07144270",GUARULHOS,PEND
BRASIL,"07144330",GUARULHOS,PEND
BRASIL,"07144410",GUARULHOS,PEND
BRASIL,"07145000",GUARULHOS,PEND
BRASIL,"07145270",GUARULHOS,PEND
BRASIL,"07145465",GUARULHOS,PEND
BRASIL,"07150000",GUARULHOS,PEND
BRASIL,"07150080",GUARULHOS,PEND
BRASIL,"07151080",GUARULHOS,PEND
BRASIL,"07151110",GUARULHOS,PEND
BRASIL,"07151310",GUARULHOS,PEND
BRASIL,"07151370",GUARULHOS,PEND
BRASIL,"07151730",GUARULHOS,PEND
BRASIL,"07152000",GUARULHOS,PEND
BRASIL,"07152030",GUARULHOS,PEND
BRASIL,"07152290",GUARULHOS,PEND
BRASIL,"07152440",GUARULHOS,PEND
BRASIL,"07152620",GUARULHOS,PEND
BRASIL,"07152794",GUARULHOS,PEND
BRASIL,"07153440",GUARULHOS,PEND
BRASIL,"07155000",GUARULHOS,PEND
BRASIL,"07155060",GUARULHOS,PEND
BRASIL,"07156060",GUARULHOS,PEND
BRASIL,"07156100",GUARULHOS,PEND
BRASIL,"07159610",GUARULHOS,PEND
BRASIL,"07159650",GUARULHOS,PEND
BRASIL,"07160020",GUARULHOS,PEND
BRASIL,"07160170",GUARULHOS,PEND
BRASIL,"07160470",GUARULHOS,PEND
BRASIL,"07160561",GUARULHOS,PEND
BRASIL,"07160630",GUARULHOS,PEND
BRASIL,"07161110",GUARULHOS,PEND
BRASIL,"07161150",GUARULHOS,PEND
BRASIL,"07161160",GUARULHOS,PEND
BRASIL,"07161180",GUARULHOS,PEND
BRASIL,"07161340",GUARULHOS,PEND
BRASIL,"07161360",GUARULHOS,PEND
BRASIL,"07161370",GUARULHOS,PEND
BRASIL,"07161550",GUARULHOS,PEND
BRASIL,"07161743",GUARULHOS,PEND
BRASIL,"07162000",GUARULHOS,PEND
BRASIL,"07162190",GUARULHOS,PEND
BRASIL,"07162320",GUARULHOS,PEND
BRASIL,"07170000",GUARULHOS,PEND
BRASIL,"07170170",GUARULHOS,PEND
BRASIL,"07170320",GUARULHOS,PEND
BRASIL,"07170350",GUARULHOS,PEND
BRASIL,"07170385",GUARULHOS,PEND
BRASIL,"07170390",GUARULHOS,PEND
BRASIL,"07170600",GUARULHOS,PEND
BRASIL,"07170630",GUARULHOS,PEND
BRASIL,"07171000",GUARULHOS,PEND
BRASIL,"07171040",GUARULHOS,PEND
BRASIL,"07171050",GUARULHOS,PEND
BRASIL,"07171100",GUARULHOS,PEND
BRASIL,"07171140",GUARULHOS,PEND
BRASIL,"07171150",GUARULHOS,PEND
BRASIL,"07171160",GUARULHOS,PEND
BRASIL,"07171180",GUARULHOS,PEND
BRASIL,"07171220",GUARULHOS,PEND
BRASIL,"07171260",GUARULHOS,PEND
BRASIL,"07171440",GUARULHOS,PEND
BRASIL,"07172100",GUARULHOS,PEND
BRASIL,"07172170",GUARULHOS,PEND
BRASIL,"07173010",GUARULHOS,PEND
BRASIL,"07173070",GUARULHOS,PEND
BRASIL,"07173140",GUARULHOS,PEND
BRASIL,"07173141",GUARULHOS,PEND
BRASIL,"07173280",GUARULHOS,PEND
BRASIL,"07174000",GUARULHOS,PEND
BRASIL,"07174005",GUARULHOS,PEND
BRASIL,"07174030",GUARULHOS,PEND
BRASIL,"07175000",GUARULHOS,PEND
BRASIL,"07175080",GUARULHOS,PEND
BRASIL,"07175090",GUARULHOS,PEND
BRASIL,"07175120",GUARULHOS,PEND
BRASIL,"07175130",GUARULHOS,PEND
BRASIL,"07175210",GUARULHOS,PEND
BRASIL,"07175270",GUARULHOS,PEND
BRASIL,"07175300",GUARULHOS,PEND
BRASIL,"07175310",GUARULHOS,PEND
BRASIL,"07175330",GUARULHOS,PEND
BRASIL,"07175390",GUARULHOS,PEND
BRASIL,"07175420",GUARULHOS,PEND
BRASIL,"07176000",GUARULHOS,PEND
BRASIL,"07176007",GUARULHOS,PEND
BRASIL,"07176030",GUARULHOS,PEND
BRASIL,"07176160",GUARULHOS,PEND
BRASIL,"07176170",GUARULHOS,PEND
BRASIL,"07176180",GUARULHOS,PEND
BRASIL,"07176310",GUARULHOS,PEND
BRASIL,"07176570",GUARULHOS,PEND
BRASIL,"07176600",GUARULHOS,PEND
BRASIL,"07176630",GUARULHOS,PEND
BRASIL,"07176640",GUARULHOS,PEND
BRASIL,"07176670",GUARULHOS,PEND
BRASIL,"07176700",GUARULHOS,PEND
BRASIL,"07176710",GUARULHOS,PEND
BRASIL,"07177020",GUARULHOS,PEND
BRASIL,"07177110",GUARULHOS,PEND
BRASIL,"07177160",GUARULHOS,PEND
BRASIL,"07177200",GUARULHOS,PEND
BRASIL,"07178001",GUARULHOS,PEND
BRASIL,"07178370",GUARULHOS,PEND
BRASIL,"07178390",GUARULHOS,PEND
BRASIL,"07178440",GUARULHOS,PEND
BRASIL,"07178450",GUARULHOS,PEND
BRASIL,"07178490",GUARULHOS,PEND
BRASIL,"07178530",GUARULHOS,PEND
BRASIL,"07178540",GUARULHOS,PEND
BRASIL,"07179000",GUARULHOS,PEND
BRASIL,"07179040",GUARULHOS,PEND
BRASIL,"07179070",GUARULHOS,PEND
BRASIL,"07179150",GUARULHOS,PEND
BRASIL,"07179320",GUARULHOS,PEND
BRASIL,"07179350",GUARULHOS,PEND
BRASIL,"07180000",GUARULHOS,PEND
BRASIL,"07180010",GUARULHOS,PEND
BRASIL,"07180060",GUARULHOS,PEND
BRASIL,"07180110",GUARULHOS,PEND
BRASIL,"07180120",GUARULHOS,PEND
BRASIL,"07180140",GUARULHOS,PEND
BRASIL,"07180190",GUARULHOS,PEND
BRASIL,"07180200",GUARULHOS,PEND
BRASIL,"07180230",GUARULHOS,PEND
BRASIL,"07180260",GUARULHOS,PEND
BRASIL,"07180270",GUARULHOS,PEND
BRASIL,"07180400",GUARULHOS,PEND
BRASIL,"07181070",GUARULHOS,PEND
BRASIL,"07181100",GUARULHOS,PEND
BRASIL,"07181160",GUARULHOS,PEND
BRASIL,"07181200",GUARULHOS,PEND
BRASIL,"07181230",GUARULHOS,PEND
BRASIL,"07182000",GUARULHOS,PEND
BRASIL,"07182050",GUARULHOS,PEND
BRASIL,"07182060",GUARULHOS,PEND
BRASIL,"07182120",GUARULHOS,PEND
BRASIL,"07182280",GUARULHOS,PEND
BRASIL,"07182320",GUARULHOS,PEND
BRASIL,"07183050",GUARULHOS,PEND
BRASIL,"07183080",GUARULHOS,PEND
BRASIL,"07183120",GUARULHOS,PEND
BRASIL,"07183180",GUARULHOS,PEND
BRASIL,"07183260",GUARULHOS,PEND
BRASIL,"07183370",GUARULHOS,PEND
BRASIL,"07183420",GUARULHOS,PEND
BRASIL,"07183440",GUARULHOS,PEND
BRASIL,"07190000",GUARULHOS,PEND
BRASIL,"07190001",GUARULHOS,PEND
BRASIL,"07190010",GUARULHOS,PEND
BRASIL,"07190050",GUARULHOS,PEND
BRASIL,"07190905",GUARULHOS,PEND
BRASIL,"07191000",GUARULHOS,PEND
BRASIL,"07191030",GUARULHOS,PEND
BRASIL,"07191270",GUARULHOS,PEND
BRASIL,"07191310",GUARULHOS,PEND
BRASIL,"07191380",GUARULHOS,PEND
BRASIL,"07192200",GUARULHOS,PEND
BRASIL,"07192210",GUARULHOS,PEND
BRASIL,"07193030",GUARULHOS,PEND
BRASIL,"07193110",GUARULHOS,PEND
BRASIL,"07194130",GUARULHOS,PEND
BRASIL,"07194170",GUARULHOS,PEND
BRASIL,"07195060",GUARULHOS,PEND
BRASIL,"07195170",GUARULHOS,PEND
BRASIL,"07195200",GUARULHOS,PEND
BRASIL,"07195230",GUARULHOS,PEND
BRASIL,"07195280",GUARULHOS,PEND
BRASIL,"07196000",GUARULHOS,PEND
BRASIL,"07196080",GUARULHOS,PEND
BRASIL,"07196100",GUARULHOS,PEND
BRASIL,"07196220",GUARULHOS,PEND
BRASIL,"07196270",GUARULHOS,PEND
BRASIL,"07197040",GUARULHOS,PEND
BRASIL,"07197120",GUARULHOS,PEND
BRASIL,"07210110",GUARULHOS,PEND
BRASIL,"07210150",GUARULHOS,PEND
BRASIL,"07210200",GUARULHOS,PEND
BRASIL,"07210210",GUARULHOS,PEND
BRASIL,"07210250",GUARULHOS,PEND
BRASIL,"07215030",GUARULHOS,PEND
BRASIL,"07215040",GUARULHOS,PEND
BRASIL,"07220000",GUARULHOS,PEND
BRASIL,"07221010",GUARULHOS,PEND
BRASIL,"07221030",GUARULHOS,PEND
BRASIL,"07221080",GUARULHOS,PEND
BRASIL,"07222000",GUARULHOS,PEND
BRASIL,"07222020",GUARULHOS,PEND
BRASIL,"07222030",GUARULHOS,PEND
BRASIL,"07222090",GUARULHOS,PEND
BRASIL,"07222110",GUARULHOS,PEND
BRASIL,"07223100",GUARULHOS,PEND
BRASIL,"07223180",GUARULHOS,PEND
BRASIL,"07223260",GUARULHOS,PEND
BRASIL,"07224010",GUARULHOS,PEND
BRASIL,"07224100",GUARULHOS,PEND
BRASIL,"07224210",GUARULHOS,PEND
BRASIL,"07230000",GUARULHOS,PEND
BRASIL,"07230020",GUARULHOS,PEND
BRASIL,"07230451",GUARULHOS,PEND
BRASIL,"07231000",GUARULHOS,PEND
BRASIL,"07231010",GUARULHOS,PEND
BRASIL,"07231140",GUARULHOS,PEND
BRASIL,"07231160",GUARULHOS,PEND
BRASIL,"07231190",GUARULHOS,PEND
BRASIL,"07231370",GUARULHOS,PEND
BRASIL,"07231415",GUARULHOS,PEND
BRASIL,"07232000",GUARULHOS,PEND
BRASIL,"07232090",GUARULHOS,PEND
BRASIL,"07240000",GUARULHOS,PEND
BRASIL,"07240020",GUARULHOS,PEND
BRASIL,"07240040",GUARULHOS,PEND
BRASIL,"07240060",GUARULHOS,PEND
BRASIL,"07240100",GUARULHOS,PEND
BRASIL,"07240160",GUARULHOS,PEND
BRASIL,"07240200",GUARULHOS,PEND
BRASIL,"07241000",GUARULHOS,PEND
BRASIL,"07241090",GUARULHOS,PEND
BRASIL,"07241100",GUARULHOS,PEND
BRASIL,"07241110",GUARULHOS,PEND
BRASIL,"07241130",GUARULHOS,PEND
BRASIL,"07241240",GUARULHOS,PEND
BRASIL,"07241270",GUARULHOS,PEND
BRASIL,"07241410",GUARULHOS,PEND
BRASIL,"07241420",GUARULHOS,PEND
BRASIL,"07241445",GUARULHOS,PEND
BRASIL,"07241450",GUARULHOS,PEND
BRASIL,"07242050",GUARULHOS,PEND
BRASIL,"07242190",GUARULHOS,PEND
BRASIL,"07242210",GUARULHOS,PEND
BRASIL,"07243010",GUARULHOS,PEND
BRASIL,"07243060",GUARULHOS,PEND
BRASIL,"07243100",GUARULHOS,PEND
BRASIL,"07243130",GUARULHOS,PEND
BRASIL,"07243210",GUARULHOS,PEND
BRASIL,"07243230",GUARULHOS,PEND
BRASIL,"07243270",GUARULHOS,PEND
BRASIL,"07243430",GUARULHOS,PEND
BRASIL,"07243470",GUARULHOS,PEND
BRASIL,"07243510",GUARULHOS,PEND
BRASIL,"07243550",GUARULHOS,PEND
BRASIL,"07243600",GUARULHOS,PEND
BRASIL,"07244000",GUARULHOS,PEND
BRASIL,"07244010",GUARULHOS,PEND
BRASIL,"07244290",GUARULHOS,PEND
BRASIL,"07250071",GUARULHOS,PEND
BRASIL,"07250130",GUARULHOS,PEND
BRASIL,"07251000",GUARULHOS,PEND
BRASIL,"07251002",GUARULHOS,PEND
BRASIL,"07251370",GUARULHOS,PEND
BRASIL,"07251710",GUARULHOS,PEND
BRASIL,"07251740",GUARULHOS,PEND
BRASIL,"07252000",GUARULHOS,PEND
BRASIL,"07252015",GUARULHOS,PEND
BRASIL,"07252030",GUARULHOS,PEND
BRASIL,"07252300",GUARULHOS,PEND
BRASIL,"07252330",GUARULHOS,PEND
BRASIL,"07252350",GUARULHOS,PEND
BRASIL,"07252510",GUARULHOS,PEND
BRASIL,"07260000",GUARULHOS,PEND
BRASIL,"07260060",GUARULHOS,PEND
BRASIL,"07260110",GUARULHOS,PEND
BRASIL,"07260140",GUARULHOS,PEND
BRASIL,"07260200",GUARULHOS,PEND
BRASIL,"07260360",GUARULHOS,PEND
BRASIL,"07260410",GUARULHOS,PEND
BRASIL,"07260470",GUARULHOS,PEND
BRASIL,"07260801",GUARULHOS,PEND
BRASIL,"07261000",GUARULHOS,PEND
BRASIL,"07261080",GUARULHOS,PEND
BRASIL,"07261140",GUARULHOS,PEND
BRASIL,"07261340",GUARULHOS,PEND
BRASIL,"07262160",GUARULHOS,PEND
BRASIL,"07262214",GUARULHOS,PEND
BRASIL,"07262300",GUARULHOS,PEND
BRASIL,"07263000",GUARULHOS,PEND
BRASIL,"07263010",GUARULHOS,PEND
BRASIL,"07263362",GUARULHOS,PEND
BRASIL,"07263533",GUARULHOS,PEND
BRASIL,"07263560",GUARULHOS,PEND
BRASIL,"07270010",GUARULHOS,PEND
BRASIL,"07270070",GUARULHOS,PEND
BRASIL,"07270190",GUARULHOS,PEND
BRASIL,"07270520",GUARULHOS,PEND
BRASIL,"07272000",GUARULHOS,PEND
BRASIL,"07272480",GUARULHOS,PEND
